Order Name,Measure Result,Insert Counter,Time
V1604_CC,4.84000015258789,284,08:39
V1604_CC,4.83699989318848,327,08:41
V1604_CC,4.83799982070923,370,08:51
V1604_CC,4.89900016784668,632,10:31
V1604_CC,4.90299987792969,686,10:36
V1604_CC,4.90000009536743,709,10:39
V1604_CC,4.90000009536743,745,10:47
V1604_CC,4.85300016403198,430,13:55
V1604_CC,4.85599994659424,471,13:59
V1604_CC,4.85200023651123,514,14:14
D1504_CC,4.97300004959107,346,16:07
D1504_CC,4.97499990463257,346,16:08
D1504_CC,4.97300004959107,357,16:12
D1504_CC,4.97800016403198,408,16:15
D1504_CC,4.97399997711182,462,16:17
D1504_CC,4.97399997711182,511,16:19
D1504_CC,4.9670000076294,603,16:29
D1504_CC,4.96999979019165,644,16:31
D1504_CC,4.97100019454956,683,16:32
D1504_CC,4.97300004959107,729,16:34
D1504_CC,4.97300004959107,765,16:36
D1504_CC,4.97700023651123,811,16:38
D1504_CC,4.97300004959107,856,16:49
D1504_CC,5.01100015640259,896,16:51
D1504_CC,4.98099994659424,937,16:53
D1504_CC,4.9689998626709,975,16:55
D1504_CC,4.97599983215332,1022,16:56
D1504_CC,4.9689998626709,1027,16:59
D1504_CC,4.9689998626709,1051,17:01
D1504_CC,4.96999979019165,1101,17:03
D1504_CC,4.98299980163574,1140,17:05
D1504_CC,4.97399997711182,1185,17:07
D1504_CC,4.97100019454956,1237,17:09
D1504_CC,4.97200012207031,1285,17:10
D1504_CC,4.96799993515015,1332,17:12
D1504_CC,4.96799993515015,1373,17:14
D1504_CC,4.9670000076294,1425,17:16
D1504_CC,4.9670000076294,1474,17:17
D1504_CC,4.9670000076294,1521,17:19
D1504_CC,4.96799993515015,1563,17:21
D1504_CC,4.9689998626709,1610,17:23
D1504_CC,4.9670000076294,1649,17:24
D1504_CC,4.97499990463257,1691,17:26
D1504_CC,4.97599983215332,1731,17:28
D1504_CC,4.97499990463257,1778,17:29
D1504_CC,4.96799993515015,1820,17:31
D1504_CC,4.9689998626709,1859,17:33
D1504_CC,4.9670000076294,1904,17:35
D1504_CC,4.9670000076294,1941,17:36
D1504_CC,4.96799993515015,1985,17:38
D1504_CC,4.96500015258789,2030,17:40
D1504_CC,4.96600008010864,2072,17:42
D1504_CC,4.98099994659424,2112,17:43
D1504_CC,4.9689998626709,2154,17:45
D1504_CC,4.96799993515015,2198,17:47
D1504_CC,4.96799993515015,2237,17:49
D1504_CC,4.97100019454956,2280,17:50
D1504_CC,4.96600008010864,2323,17:52
D1504_CC,4.96400022506714,2365,17:54
D1504_CC,4.96400022506714,2406,17:56
D1504_CC,4.96400022506714,2445,17:57
D1504_CC,4.96500015258789,2490,17:59
D1504_CC,4.96999979019165,2529,18:01
D1504_CC,4.9670000076294,2571,18:03
D1504_CC,4.96799993515015,2617,18:04
D1504_CC,4.96799993515015,2660,18:06
D1504_CC,4.9670000076294,2697,18:08
D1504_CC,4.9670000076294,2739,18:10
D1504_CC,4.9670000076294,2783,18:11
D1504_CC,4.9670000076294,2826,18:13
D1504_CC,4.9689998626709,2869,18:15
D1504_CC,4.96999979019165,2907,18:17
D1504_CC,4.9689998626709,2950,18:18
D1504_CC,4.96799993515015,2992,18:20
D1504_CC,4.9689998626709,3038,18:22
D1504_CC,4.98500013351441,3079,18:24
D1504_CC,4.98600006103516,3116,18:25
D1504_CC,4.98500013351441,3159,18:27
D1504_CC,4.96799993515015,3204,18:29
D1504_CC,4.96799993515015,3243,18:31
D1504_CC,4.96799993515015,3285,18:32
D1504_CC,4.96799993515015,3327,18:34
D1504_CC,4.9689998626709,3374,18:36
D1504_CC,4.96600008010864,3416,18:46
D1504_CC,4.96500015258789,3456,18:48
D1504_CC,4.9670000076294,3495,18:50
D1504_CC,4.9670000076294,3542,18:51
D1504_CC,4.96500015258789,3584,18:53
D1504_CC,4.9689998626709,3624,18:55
D1504_CC,4.96799993515015,3666,18:57
D1504_CC,4.96799993515015,3705,18:58
D1504_CC,4.9689998626709,3757,19:00
D1504_CC,4.9689998626709,3793,19:02
D1504_CC,4.96799993515015,3838,19:04
D1504_CC,4.96799993515015,3876,19:05
D1504_CC,4.96799993515015,3917,19:07
D1504_CC,4.9689998626709,3957,19:09
D1504_CC,4.96799993515015,4004,19:11
D1504_CC,4.96799993515015,4046,19:12
D1504_CC,4.9689998626709,4085,19:14
D1504_CC,4.96999979019165,4128,19:16
D1504_CC,4.96999979019165,4172,19:18
D1504_CC,4.9689998626709,4212,19:19
D1504_CC,4.96999979019165,4254,19:21
D1504_CC,4.96999979019165,4297,19:23
D1504_CC,4.96799993515015,4340,19:25
D1504_CC,4.96999979019165,4380,19:26
D1504_CC,4.96999979019165,4423,19:28
D1504_CC,4.96999979019165,4461,19:30
D1504_CC,4.96999979019165,4504,19:31
D1504_CC,4.96999979019165,4550,19:33
D1504_CC,4.97499990463257,4594,19:35
D1504_CC,4.97100019454956,4634,19:37
D1504_CC,4.96999979019165,4660,19:39
D1504_CC,4.96999979019165,4664,19:41
D1504_CC,4.96999979019165,4714,19:43
D1504_CC,4.96999979019165,4759,19:45
D1504_CC,4.97100019454956,4815,19:46
D1504_CC,4.97300004959107,4878,19:49
D1504_CC,4.97200012207031,4924,19:51
D1504_CC,4.97100019454956,4970,19:52
D1504_CC,4.97200012207031,5013,19:54
D1504_CC,4.97200012207031,5050,19:56
D1504_CC,4.97200012207031,5095,19:58
D1504_CC,4.96999979019165,5137,20:00
D1504_CC,4.97100019454956,5189,20:03
D1504_CC,4.96999979019165,5205,20:05
D1504_CC,4.96999979019165,5205,20:05
D1504_CC,4.96999979019165,5205,20:05
D1504_CC,4.97100019454956,5246,20:09
D1504_CC,4.96999979019165,5293,20:11
D1504_CC,4.97100019454956,5345,20:13
D1504_CC,4.97200012207031,5391,20:15
D1504_CC,4.97200012207031,5431,20:17
D1504_CC,4.97399997711182,5476,20:18
D1504_CC,4.97200012207031,5518,20:20
D1504_CC,4.97200012207031,5560,20:22
D1504_CC,4.97200012207031,5605,20:24
D1504_CC,4.97100019454956,5643,20:25
D1504_CC,4.96999979019165,5685,20:27
D1504_CC,4.97100019454956,5727,20:29
D1504_CC,4.96999979019165,5769,20:31
D1504_CC,4.96999979019165,5811,20:32
D1504_CC,4.96999979019165,5852,20:34
D1504_CC,4.97100019454956,5895,20:36
D1504_CC,4.97100019454956,5936,20:38
D1504_CC,4.97100019454956,5978,20:40
D1504_CC,4.96999979019165,6020,20:41
D1504_CC,4.96999979019165,6065,20:43
D1504_CC,4.97100019454956,6107,20:45
D1504_CC,4.9689998626709,6147,20:47
D1504_CC,4.96999979019165,6191,20:49
D1504_CC,4.9689998626709,6231,20:50
D1504_CC,4.96999979019165,6274,20:52
D1504_CC,4.96799993515015,6313,20:54
D1504_CC,4.96799993515015,6360,20:56
D1504_CC,4.97200012207031,6398,20:57
D1504_CC,4.96999979019165,6442,20:59
D1504_CC,4.96999979019165,6479,21:01
D1504_CC,4.9689998626709,6526,21:03
D1504_CC,4.9689998626709,6567,21:04
D1504_CC,4.96999979019165,6604,21:07
D1504_CC,4.97100019454956,6604,21:08
D1504_CC,4.96999979019165,6627,21:12
D1504_CC,4.96999979019165,6675,21:13
D1504_CC,4.96999979019165,6727,21:15
D1504_CC,4.96999979019165,6777,21:17
D1504_CC,4.96999979019165,6816,21:19
